序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,600036,招商银行,16.16,1414.78,61245.62,2025年1季度股票投资明细
2,601166,兴业银行,10.4,1824.13,39401.16,2025年1季度股票投资明细
3,601398,工商银行,7.99,4396.08,30289.02,2025年1季度股票投资明细
4,601328,交通银行,5.81,2953.97,22007.08,2025年1季度股票投资明细
5,601288,农业银行,5.47,4003.72,20739.25,2025年1季度股票投资明细
6,600919,江苏银行,4.62,1841.5,17494.21,2025年1季度股票投资明细
7,600000,浦发银行,4.05,1472.69,15360.16,2025年1季度股票投资明细
8,601988,中国银行,3.91,2643.4,14803.02,2025年1季度股票投资明细
9,000001,平安银行,3.62,1216.99,13703.31,2025年1季度股票投资明细
10,601229,上海银行,3.24,1247.15,12284.48,2025年1季度股票投资明细
11,301626,苏州天脉,0.0,0.1,8.03,2025年1季度股票投资明细
12,301658,首航新能,0.0,0.44,5.16,2025年1季度股票投资明细
13,001391,国货航,0.0,0.47,3.06,2025年1季度股票投资明细
14,301522,上大股份,0.0,0.08,2.99,2025年1季度股票投资明细
15,301275,汉朔科技,0.0,0.04,2.18,2025年1季度股票投资明细
16,600036,招商银行,14.79,1690.7,77687.7,2025年2季度股票投资明细
17,601166,兴业银行,11.37,2557.93,59702.04,2025年2季度股票投资明细
18,601398,工商银行,7.8,5396.88,40962.35,2025年2季度股票投资明细
19,601328,交通银行,6.26,4108.45,32867.58,2025年2季度股票投资明细
20,601288,农业银行,5.51,4916.43,28908.58,2025年2季度股票投资明细
21,600919,江苏银行,5.14,2261.82,27006.09,2025年2季度股票投资明细
22,600000,浦发银行,4.78,1808.87,25107.12,2025年2季度股票投资明细
23,600016,民生银行,3.46,3821.2,18150.71,2025年2季度股票投资明细
24,000001,平安银行,3.43,1494.15,18034.39,2025年2季度股票投资明细
25,601229,上海银行,3.09,1529.97,16233.03,2025年2季度股票投资明细
26,601169,北京银行,2.96,2279.49,15568.95,2025年2季度股票投资明细
27,002142,宁波银行,2.64,506.77,13865.15,2025年2季度股票投资明细
28,601988,中国银行,2.36,2202.97,12380.67,2025年2季度股票投资明细
29,600926,杭州银行,2.27,707.29,11896.68,2025年2季度股票投资明细
30,601818,光大银行,2.26,2858.66,11863.44,2025年2季度股票投资明细
31,601009,南京银行,2.0,905.94,10527.02,2025年2季度股票投资明细
32,601939,建设银行,1.86,1034.02,9761.15,2025年2季度股票投资明细
33,601658,邮储银行,1.77,1698.64,9291.56,2025年2季度股票投资明细
34,601825,沪农商行,1.65,892.22,8654.49,2025年2季度股票投资明细
35,601916,浙商银行,1.5,2321.31,7869.23,2025年2季度股票投资明细
36,601838,成都银行,1.49,389.97,7838.42,2025年2季度股票投资明细
37,600015,华夏银行,1.48,982.75,7773.55,2025年2季度股票投资明细
38,601998,中信银行,1.32,815.56,6932.28,2025年2季度股票投资明细
39,601077,渝农商行,1.29,951.77,6795.64,2025年2季度股票投资明细
40,002966,苏州银行,1.15,688.48,6044.86,2025年2季度股票投资明细
41,601128,常熟银行,0.71,508.81,3749.9,2025年2季度股票投资明细
42,601577,长沙银行,0.7,370.61,3683.89,2025年2季度股票投资明细
43,601665,齐鲁银行,0.54,449.15,2838.63,2025年2季度股票投资明细
44,601997,贵阳银行,0.54,450.71,2812.43,2025年2季度股票投资明细
45,002958,青农商行,0.47,684.52,2471.12,2025年2季度股票投资明细
46,002807,江阴银行,0.34,377.86,1794.84,2025年2季度股票投资明细
47,601528,瑞丰银行,0.34,304.31,1761.93,2025年2季度股票投资明细
48,603323,苏农银行,0.33,312.46,1752.91,2025年2季度股票投资明细
49,002948,青岛银行,0.31,326.86,1627.78,2025年2季度股票投资明细
50,002936,郑州银行,0.3,764.24,1574.33,2025年2季度股票投资明细
51,001227,兰州银行,0.29,612.5,1531.25,2025年2季度股票投资明细
52,600908,无锡银行,0.28,236.33,1491.27,2025年2季度股票投资明细
53,601187,厦门银行,0.26,204.51,1388.64,2025年2季度股票投资明细
54,002839,张家港行,0.26,303.35,1365.06,2025年2季度股票投资明细
55,601860,紫金银行,0.26,451.08,1353.23,2025年2季度股票投资明细
56,601963,重庆银行,0.24,116.67,1267.01,2025年2季度股票投资明细
57,600928,西安银行,0.15,206.58,809.8,2025年2季度股票投资明细
58,603049,中策橡胶,0.0,0.07,3.1,2025年2季度股票投资明细
59,301458,钧崴电子,0.0,0.07,2.39,2025年2季度股票投资明细
60,301275,汉朔科技,0.0,0.04,2.23,2025年2季度股票投资明细
61,301678,新恒汇,0.0,0.04,1.7,2025年2季度股票投资明细
62,301602,超研股份,0.0,0.07,1.63,2025年2季度股票投资明细
63,301501,恒鑫生活,0.0,0.03,1.58,2025年2季度股票投资明细
64,001388,信通电子,0.0,0.09,1.54,2025年2季度股票投资明细
65,603202,天有为,0.0,0.02,1.5,2025年2季度股票投资明细
66,301479,弘景光电,0.0,0.02,1.42,2025年2季度股票投资明细
67,301535,浙江华远,0.0,0.07,1.39,2025年2季度股票投资明细
68,603072,天和磁材,0.0,0.02,1.23,2025年2季度股票投资明细
69,301662,宏工科技,0.0,0.01,1.18,2025年2季度股票投资明细
70,301601,惠通科技,0.0,0.03,1.16,2025年2季度股票投资明细
71,001356,富岭股份,0.0,0.07,1.02,2025年2季度股票投资明细
72,301590,优优绿能,0.0,0.01,1.02,2025年2季度股票投资明细
73,301658,首航新能,0.0,0.04,1.0,2025年2季度股票投资明细
74,301665,泰禾股份,0.0,0.04,0.88,2025年2季度股票投资明细
75,301173,毓恬冠佳,0.0,0.02,0.78,2025年2季度股票投资明细
76,001382,新亚电缆,0.0,0.04,0.74,2025年2季度股票投资明细
77,603014,威高血净,0.0,0.02,0.67,2025年2季度股票投资明细
78,301636,泽润新能,0.0,0.01,0.61,2025年2季度股票投资明细
79,301595,太力科技,0.0,0.02,0.57,2025年2季度股票投资明细
80,301560,众捷汽车,0.0,0.02,0.52,2025年2季度股票投资明细
81,603210,泰鸿万立,0.0,0.03,0.45,2025年2季度股票投资明细
82,603271,永杰新材,0.0,0.01,0.44,2025年2季度股票投资明细
83,603124,江南新材,0.0,0.01,0.41,2025年2季度股票投资明细
84,001395,亚联机械,0.0,0.01,0.38,2025年2季度股票投资明细
85,603409,汇通控股,0.0,0.01,0.33,2025年2季度股票投资明细
86,001390,古麒绒材,0.0,0.02,0.32,2025年2季度股票投资明细
87,603257,中国瑞林,0.0,0.01,0.29,2025年2季度股票投资明细
88,603400,华之杰,0.0,0.01,0.25,2025年2季度股票投资明细
89,603382,海阳科技,0.0,0.01,0.24,2025年2季度股票投资明细
90,001335,信凯科技,0.0,0.01,0.22,2025年2季度股票投资明细
91,603120,肯特催化,0.0,0.01,0.22,2025年2季度股票投资明细
92,600036,招商银行,14.27,2063.64,83391.72,2025年3季度股票投资明细
93,601166,兴业银行,10.62,3125.68,62044.71,2025年3季度股票投资明细
94,601398,工商银行,8.23,6591.63,48118.93,2025年3季度股票投资明细
95,601288,农业银行,6.85,6003.87,40045.78,2025年3季度股票投资明细
