序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,600276,恒瑞医药,8.73,14.39,707.99,2025年1季度股票投资明细
2,603259,药明康德,5.93,7.14,480.66,2025年1季度股票投资明细
3,300760,迈瑞医疗,5.57,1.93,451.62,2025年1季度股票投资明细
4,600436,片仔癀,2.22,0.89,180.0,2025年1季度股票投资明细
5,688271,联影医疗,2.11,1.4,170.79,2025年1季度股票投资明细
6,300015,爱尔眼科,2.04,12.45,165.34,2025年1季度股票投资明细
7,002001,新和成,1.5,5.44,121.75,2025年1季度股票投资明细
8,000538,云南白药,1.4,2.0,113.6,2025年1季度股票投资明细
9,002422,科伦药业,1.18,2.96,95.4,2025年1季度股票投资明细
10,000423,东阿阿胶,1.16,1.56,94.3,2025年1季度股票投资明细
11,600276,恒瑞医药,9.28,8.83,458.28,2025年2季度股票投资明细
12,603259,药明康德,7.23,5.13,356.79,2025年2季度股票投资明细
13,300760,迈瑞医疗,4.82,1.06,238.24,2025年2季度股票投资明细
14,000538,云南白药,2.15,1.9,106.0,2025年2季度股票投资明细
15,688271,联影医疗,1.97,0.76,97.08,2025年2季度股票投资明细
16,600436,片仔癀,1.78,0.44,88.0,2025年2季度股票投资明细
17,300015,爱尔眼科,1.71,6.78,84.61,2025年2季度股票投资明细
18,002001,新和成,1.46,3.39,72.11,2025年2季度股票投资明细
19,002422,科伦药业,1.34,1.84,66.09,2025年2季度股票投资明细
20,603087,甘李药业,1.13,1.02,55.88,2025年2季度股票投资明细
21,000423,东阿阿胶,1.09,1.03,53.87,2025年2季度股票投资明细
22,688617,惠泰医疗,1.05,0.17,51.68,2025年2季度股票投资明细
23,688235,百济神州,1.04,0.22,51.4,2025年2季度股票投资明细
24,002821,凯莱英,1.04,0.58,51.19,2025年2季度股票投资明细
25,603392,万泰生物,0.9,0.73,44.53,2025年2季度股票投资明细
26,000963,华东医药,0.86,1.05,42.38,2025年2季度股票投资明细
27,300832,新产业,0.84,0.73,41.41,2025年2季度股票投资明细
28,688266,泽璟制药,0.83,0.38,40.85,2025年2季度股票投资明细
29,601607,上海医药,0.79,2.19,39.16,2025年2季度股票投资明细
30,300558,贝达药业,0.75,0.64,37.09,2025年2季度股票投资明细
31,688114,华大智造,0.71,0.54,35.01,2025年2季度股票投资明细
32,000661,长春高新,0.7,0.35,34.71,2025年2季度股票投资明细
33,002262,恩华药业,0.67,1.59,33.04,2025年2季度股票投资明细
34,688278,特宝生物,0.64,0.44,31.73,2025年2季度股票投资明细
35,600196,复星医药,0.61,1.21,30.36,2025年2季度股票投资明细
36,600161,天坛生物,0.61,1.56,29.94,2025年2季度股票投资明细
37,002252,上海莱士,0.58,4.15,28.51,2025年2季度股票投资明细
38,688050,爱博医疗,0.56,0.4,27.54,2025年2季度股票投资明细
39,600750,江中药业,0.53,1.19,25.98,2025年2季度股票投资明细
40,603707,健友股份,0.52,2.29,25.53,2025年2季度股票投资明细
41,603858,步长制药,0.52,1.57,25.5,2025年2季度股票投资明细
42,002223,鱼跃医疗,0.49,0.68,24.21,2025年2季度股票投资明细
43,301363,美好医疗,0.47,1.3,23.0,2025年2季度股票投资明细
44,601089,福元医药,0.46,1.36,22.68,2025年2季度股票投资明细
45,603296,华勤技术,0.46,0.28,22.59,2025年2季度股票投资明细
46,000739,普洛药业,0.45,1.57,21.98,2025年2季度股票投资明细
47,300363,博腾股份,0.43,1.25,21.35,2025年2季度股票投资明细
48,301367,瑞迈特,0.43,0.25,21.03,2025年2季度股票投资明细
49,300492,华图山鼎,0.42,0.3,20.64,2025年2季度股票投资明细
50,688351,微电生理,0.41,1.04,20.49,2025年2季度股票投资明细
51,688076,ST诺泰,0.41,0.54,20.1,2025年2季度股票投资明细
52,002940,昂利康,0.41,0.54,20.04,2025年2季度股票投资明细
53,301239,普瑞眼科,0.4,0.51,19.99,2025年2季度股票投资明细
