序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,00388,香港交易所,16.25,73.97,23536.65,2025年1季度股票投资明细
2,01299,友邦保险,14.79,396.06,21418.07,2025年1季度股票投资明细
3,02318,中国平安,14.01,474.75,20284.66,2025年1季度股票投资明细
4,02628,中国人寿,7.91,827.7,11457.4,2025年1季度股票投资明细
5,02328,中国财险,7.03,767.4,10183.62,2025年1季度股票投资明细
6,02601,中国太保,5.61,359.78,8117.79,2025年1季度股票投资明细
7,01339,中国人民保险集团,4.92,1922.1,7130.56,2025年1季度股票投资明细
8,01336,新华保险,4.87,257.57,7047.61,2025年1季度股票投资明细
9,00966,中国太平,2.7,358.0,3905.01,2025年1季度股票投资明细
10,06030,中信证券,2.56,198.65,3712.23,2025年1季度股票投资明细
11,02318,中国平安,14.8,1485.1,67513.7,2025年2季度股票投资明细
12,01299,友邦保险,14.31,1016.6,65267.02,2025年2季度股票投资明细
13,00388,香港交易所,14.11,168.58,64384.86,2025年2季度股票投资明细
14,02628,中国人寿,8.54,2267.9,38965.1,2025年2季度股票投资明细
15,02601,中国太保,6.58,1225.18,29999.58,2025年2季度股票投资明细
16,02328,中国财险,6.39,2102.8,29148.26,2025年2季度股票投资明细
17,01339,中国人民保险集团,4.0,3349.3,18234.73,2025年2季度股票投资明细
18,01336,新华保险,3.9,456.51,17797.44,2025年2季度股票投资明细
19,06030,中信证券,2.63,554.35,11981.29,2025年2季度股票投资明细
20,00412,山高控股,2.3,727.6,10510.39,2025年2季度股票投资明细
21,06881,中国银河,1.97,1115.65,8983.79,2025年2季度股票投资明细
22,00966,中国太平,1.94,634.6,8854.47,2025年2季度股票投资明细
23,02611,国泰海通,1.87,741.79,8523.6,2025年2季度股票投资明细
24,03908,中金公司,1.63,460.28,7429.62,2025年2季度股票投资明细
25,06060,众安在线,1.37,376.14,6263.56,2025年2季度股票投资明细
26,02799,中信金融资产,1.37,5343.8,6237.8,2025年2季度股票投资明细
27,06886,华泰证券,1.32,415.74,6028.23,2025年2季度股票投资明细
28,01359,中国信达,1.1,4100.2,5010.5,2025年2季度股票投资明细
29,06963,阳光保险,1.0,1536.1,4552.75,2025年2季度股票投资明细
30,01821,ESR,0.97,375.12,4426.65,2025年2季度股票投资明细
31,01776,广发证券,0.81,308.64,3709.7,2025年2季度股票投资明细
32,06099,招商证券,0.76,269.7,3487.61,2025年2季度股票投资明细
33,03360,远东宏信,0.75,546.6,3399.58,2025年2季度股票投资明细
34,01788,国泰君安国际,0.59,863.4,2700.71,2025年2季度股票投资明细
35,06066,中信建投证券,0.56,266.9,2555.69,2025年2季度股票投资明细
36,00165,中国光大控股,0.37,254.4,1688.96,2025年2季度股票投资明细
37,03958,东方证券,0.34,310.36,1573.66,2025年2季度股票投资明细
38,02858,易鑫集团,0.31,664.0,1410.9,2025年2季度股票投资明细
39,06806,申万宏源,0.28,529.92,1295.14,2025年2季度股票投资明细
40,00697,首程控股,0.28,879.2,1282.86,2025年2季度股票投资明细
41,06178,光大证券,0.26,148.94,1183.04,2025年2季度股票投资明细
42,06069,盛业,0.23,98.85,1060.12,2025年2季度股票投资明细
43,01709,德林控股,0.14,223.6,640.28,2025年2季度股票投资明细
44,01375,中州证券,0.13,360.8,602.13,2025年2季度股票投资明细
45,01456,国联民生,0.12,133.35,525.35,2025年2季度股票投资明细
46,09923,移卡,0.1,36.2,434.45,2025年2季度股票投资明细
47,03678,弘业期货,0.08,75.0,350.87,2025年2季度股票投资明细
48,02318,中国平安,14.57,5938.6,287627.71,2025年3季度股票投资明细
49,01299,友邦保险,14.03,4065.22,277060.83,2025年3季度股票投资明细
50,00388,香港交易所,13.78,674.11,272028.43,2025年3季度股票投资明细
51,02628,中国人寿,9.27,9069.5,182994.01,2025年3季度股票投资明细
52,02601,中国太保,7.02,4899.0,138563.91,2025年3季度股票投资明细
53,02328,中国财险,6.83,8409.2,134815.7,2025年3季度股票投资明细
54,01339,中国人民保险集团,4.22,13394.2,83277.02,2025年3季度股票投资明细
55,01336,新华保险,3.9,1825.43,76929.38,2025年3季度股票投资明细
56,06030,中信证券,3.16,2217.05,62342.97,2025年3季度股票投资明细
57,06881,中国银河,2.44,4460.8,48219.83,2025年3季度股票投资明细
