序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,601658,邮储银行,4.01,1503.0,7830.63,2025年1季度股票投资明细
2,000895,双汇发展,3.27,237.0,6391.89,2025年1季度股票投资明细
3,601952,苏垦农发,3.22,666.0,6287.04,2025年1季度股票投资明细
4,601390,中国中铁,3.13,1107.0,6121.71,2025年1季度股票投资明细
5,600801,华新水泥,3.13,441.0,6121.08,2025年1季度股票投资明细
6,000778,新兴铸管,3.11,1755.0,6072.3,2025年1季度股票投资明细
7,688029,南微医学,2.88,85.5,5634.45,2025年1季度股票投资明细
8,601607,上海医药,2.53,267.0,4952.85,2025年1季度股票投资明细
9,600820,隧道股份,2.34,732.0,4567.68,2025年1季度股票投资明细
10,601601,中国太保,2.32,141.0,4534.56,2025年1季度股票投资明细
11,600597,光明乳业,1.8,423.0,3523.59,2025年1季度股票投资明细
12,601658,邮储银行,4.27,1272.0,6957.84,2025年2季度股票投资明细
13,000778,新兴铸管,4.0,1755.0,6528.6,2025年2季度股票投资明细
14,601952,苏垦农发,3.54,585.0,5773.95,2025年2季度股票投资明细
15,601607,上海医药,3.06,279.0,4988.52,2025年2季度股票投资明细
16,000895,双汇发展,3.01,201.0,4906.41,2025年2季度股票投资明细
17,601390,中国中铁,2.84,825.0,4628.25,2025年2季度股票投资明细
18,600801,华新水泥,2.79,384.0,4546.56,2025年2季度股票投资明细
19,600820,隧道股份,2.63,702.0,4282.2,2025年2季度股票投资明细
20,688029,南微医学,2.52,60.9,4113.8,2025年2季度股票投资明细
21,600028,中国石化,2.28,660.0,3722.4,2025年2季度股票投资明细
22,601966,玲珑轮胎,2.13,237.0,3476.79,2025年2季度股票投资明细
23,601601,中国太保,2.07,90.0,3375.9,2025年2季度股票投资明细
24,601877,正泰电器,2.0,144.0,3264.48,2025年2季度股票投资明细
25,000060,中金岭南,1.97,702.0,3215.16,2025年2季度股票投资明细
26,603187,海容冷链,1.93,267.0,3139.92,2025年2季度股票投资明细
27,601098,中南传媒,1.88,234.0,3070.08,2025年2季度股票投资明细
28,600642,申能股份,1.85,351.0,3018.6,2025年2季度股票投资明细
29,000830,鲁西化工,1.8,285.0,2935.5,2025年2季度股票投资明细
30,600597,光明乳业,1.76,342.0,2876.22,2025年2季度股票投资明细
31,000725,京东方A,1.66,678.0,2705.22,2025年2季度股票投资明细
32,002078,太阳纸业,1.61,195.0,2624.7,2025年2季度股票投资明细
33,000869,张裕A,1.56,120.0,2547.6,2025年2季度股票投资明细
34,688349,三一重能,1.56,102.0,2543.88,2025年2季度股票投资明细
35,300685,艾德生物,1.43,108.0,2325.24,2025年2季度股票投资明细
36,603866,桃李面包,1.32,399.0,2154.6,2025年2季度股票投资明细
37,603228,景旺电子,1.31,51.0,2133.84,2025年2季度股票投资明细
38,000002,万科A,1.15,291.0,1868.22,2025年2季度股票投资明细
39,002152,广电运通,1.09,132.0,1774.08,2025年2季度股票投资明细
40,688006,杭可科技,1.08,90.0,1755.0,2025年2季度股票投资明细
41,601688,华泰证券,1.05,96.0,1709.76,2025年2季度股票投资明细
42,688775,影石创新,0.0,0.06,7.11,2025年2季度股票投资明细
43,688411,海博思创,0.0,0.06,4.68,2025年2季度股票投资明细
44,603049,中策橡胶,0.0,0.07,3.1,2025年2季度股票投资明细
45,688545,兴福电子,0.0,0.1,2.68,2025年2季度股票投资明细
46,301458,钧崴电子,0.0,0.07,2.39,2025年2季度股票投资明细
47,301275,汉朔科技,0.0,0.04,2.23,2025年2季度股票投资明细
48,688583,思看科技,0.0,0.02,1.81,2025年2季度股票投资明细
49,301678,新恒汇,0.0,0.04,1.7,2025年2季度股票投资明细
50,301602,超研股份,0.0,0.07,1.63,2025年2季度股票投资明细
51,301501,恒鑫生活,0.0,0.04,1.58,2025年2季度股票投资明细
52,001388,信通电子,0.0,0.09,1.54,2025年2季度股票投资明细
53,603202,天有为,0.0,0.02,1.5,2025年2季度股票投资明细
54,301479,弘景光电,0.0,0.02,1.42,2025年2季度股票投资明细
55,301535,浙江华远,0.0,0.07,1.39,2025年2季度股票投资明细
56,688757,胜科纳米,0.0,0.05,1.39,2025年2季度股票投资明细
57,688758,赛分科技,0.0,0.08,1.32,2025年2季度股票投资明细
58,603072,天和磁材,0.0,0.02,1.23,2025年2季度股票投资明细
59,301662,宏工科技,0.0,0.01,1.18,2025年2季度股票投资明细
