序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,09969,诺诚健华,10.14,175.6,3001.18,2025年3季度股票投资明细
2,02268,药明合联,10.02,41.5,2966.68,2025年3季度股票投资明细
3,09926,康方生物,9.75,22.4,2887.65,2025年3季度股票投资明细
4,06160,百济神州,9.43,14.9,2791.42,2025年3季度股票投资明细
5,06990,科伦博泰生物-B,9.25,5.84,2740.55,2025年3季度股票投资明细
6,01801,信达生物,9.24,31.1,2737.15,2025年3季度股票投资明细
7,01530,三生制药,8.96,96.85,2652.66,2025年3季度股票投资明细
8,01177,中国生物制药,8.53,339.7,2524.53,2025年3季度股票投资明细
9,01093,石药集团,4.91,169.8,1452.57,2025年3季度股票投资明细
10,03933,联邦制药,4.87,105.2,1442.6,2025年3季度股票投资明细
