序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,688271,联影医疗,3.15,4.62,642.3,2025年2季度股票投资明细
2,688235,百济神州,2.25,1.85,459.64,2025年2季度股票投资明细
3,688617,惠泰医疗,1.94,0.94,395.55,2025年2季度股票投资明细
4,688506,百利天恒,1.71,1.29,349.61,2025年2季度股票投资明细
5,688578,艾力斯,1.57,3.63,320.23,2025年2季度股票投资明细
6,688266,泽璟制药,1.42,2.99,290.25,2025年2季度股票投资明细
7,688180,君实生物,1.3,8.65,265.01,2025年2季度股票投资明细
8,688114,华大智造,1.22,3.36,248.22,2025年2季度股票投资明细
9,688166,博瑞医药,1.16,4.77,237.33,2025年2季度股票投资明细
10,688278,特宝生物,0.9,2.62,184.0,2025年2季度股票投资明细
11,688271,联影医疗,10.07,2.71,410.7,2025年3季度股票投资明细
12,688235,百济神州,6.65,0.88,271.15,2025年3季度股票投资明细
13,688506,百利天恒,5.68,0.62,231.45,2025年3季度股票投资明细
14,688617,惠泰医疗,4.97,0.64,202.71,2025年3季度股票投资明细
15,688578,艾力斯,4.67,1.73,190.36,2025年3季度股票投资明细
16,688180,君实生物,4.19,4.12,170.83,2025年3季度股票投资明细
17,688266,泽璟制药,3.95,1.42,160.88,2025年3季度股票投资明细
18,688331,荣昌生物,3.85,1.34,157.09,2025年3季度股票投资明细
19,688166,博瑞医药,3.33,2.27,135.93,2025年3季度股票投资明细
20,688114,华大智造,2.71,1.6,110.59,2025年3季度股票投资明细
