序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,600276,恒瑞医药,7.95,33.78,1661.98,2025年1季度股票投资明细
2,000739,普洛药业,7.36,102.32,1538.89,2025年1季度股票投资明细
3,605507,国邦医药,7.05,72.23,1474.21,2025年1季度股票投资明细
4,603367,辰欣药业,6.81,104.01,1424.94,2025年1季度股票投资明细
5,00867,康哲药业,6.03,183.4,1260.89,2025年1季度股票投资明细
6,00013,和黄医药,4.55,43.2,950.81,2025年1季度股票投资明细
7,688029,南微医学,4.38,13.89,915.3,2025年1季度股票投资明细
8,688235,百济神州,4.32,3.78,903.27,2025年1季度股票投资明细
9,300760,迈瑞医疗,4.2,3.75,877.5,2025年1季度股票投资明细
10,03692,翰森制药,3.72,34.4,777.76,2025年1季度股票投资明细
11,00867,康哲药业,8.82,129.6,1418.26,2025年2季度股票投资明细
12,600993,马应龙,7.28,41.41,1171.07,2025年2季度股票投资明细
13,002901,大博医疗,6.85,30.4,1101.7,2025年2季度股票投资明细
14,600511,国药股份,6.48,35.73,1041.89,2025年2季度股票投资明细
15,603367,辰欣药业,5.33,61.18,857.74,2025年2季度股票投资明细
16,301033,迈普医学,4.68,12.54,753.15,2025年2季度股票投资明细
17,688029,南微医学,4.27,10.17,687.15,2025年2季度股票投资明细
18,600276,恒瑞医药,3.89,12.05,625.6,2025年2季度股票投资明细
19,600085,同仁堂,3.79,16.92,610.14,2025年2季度股票投资明细
20,688085,三友医疗,3.79,32.32,608.88,2025年2季度股票投资明细
21,301093,华兰股份,3.54,17.97,569.29,2025年2季度股票投资明细
22,300453,三鑫医疗,2.66,53.06,427.13,2025年2季度股票投资明细
23,301080,百普赛斯,2.48,5.57,398.42,2025年2季度股票投资明细
24,02192,医脉通,2.41,29.0,388.24,2025年2季度股票投资明细
25,688236,春立医疗,2.2,19.05,354.17,2025年2季度股票投资明细
26,600789,鲁抗医药,1.99,31.98,320.12,2025年2季度股票投资明细
27,600998,九州通,1.98,61.92,318.27,2025年2季度股票投资明细
28,600664,哈药股份,1.83,80.13,294.88,2025年2季度股票投资明细
29,600566,济川药业,1.63,9.95,261.98,2025年2季度股票投资明细
30,605507,国邦医药,1.55,12.6,249.1,2025年2季度股票投资明细
31,301367,瑞迈特,1.36,2.6,218.66,2025年2季度股票投资明细
32,000538,云南白药,1.12,3.22,179.64,2025年2季度股票投资明细
33,00874,白云山,0.97,9.8,155.51,2025年2季度股票投资明细
34,300760,迈瑞医疗,0.95,0.68,152.83,2025年2季度股票投资明细
35,603599,广信股份,0.94,14.23,151.83,2025年2季度股票投资明细
36,000661,长春高新,0.83,1.34,132.9,2025年2季度股票投资明细
37,688553,汇宇制药,0.79,7.82,127.35,2025年2季度股票投资明细
38,688677,海泰新光,0.6,2.46,96.15,2025年2季度股票投资明细
39,300677,英科医疗,0.49,3.3,78.14,2025年2季度股票投资明细
40,688411,海博思创,0.29,0.55,46.46,2025年2季度股票投资明细
41,06606,诺辉健康,0.23,22.72,37.51,2025年2季度股票投资明细
42,688545,兴福电子,0.15,0.87,23.77,2025年2季度股票投资明细
43,688775,影石创新,0.13,0.12,20.22,2025年2季度股票投资明细
44,301602,超研股份,0.1,0.66,16.55,2025年2季度股票投资明细
45,001356,富岭股份,0.06,0.71,10.3,2025年2季度股票投资明细
46,603271,永杰新材,0.03,0.13,4.53,2025年2季度股票投资明细
47,001395,亚联机械,0.02,0.08,3.84,2025年2季度股票投资明细
48,001335,信凯科技,0.02,0.08,2.98,2025年2季度股票投资明细
49,301458,钧崴电子,0.01,0.07,2.4,2025年2季度股票投资明细
50,688583,思看科技,0.01,0.02,1.81,2025年2季度股票投资明细
51,001391,国货航,0.01,0.24,1.64,2025年2季度股票投资明细
52,301479,弘景光电,0.01,0.02,1.42,2025年2季度股票投资明细
53,301535,浙江华远,0.01,0.07,1.39,2025年2季度股票投资明细
54,688757,胜科纳米,0.01,0.05,1.39,2025年2季度股票投资明细
55,603072,天和磁材,0.01,0.03,1.39,2025年2季度股票投资明细
56,688758,赛分科技,0.01,0.08,1.32,2025年2季度股票投资明细
57,603194,中力股份,0.01,0.03,1.18,2025年2季度股票投资明细
58,301601,惠通科技,0.01,0.03,1.16,2025年2季度股票投资明细
59,301501,恒鑫生活,0.01,0.03,1.14,2025年2季度股票投资明细
60,301658,首航新能,0.01,0.04,1.0,2025年2季度股票投资明细
61,688755,汉邦科技,0.0,0.02,0.8,2025年2季度股票投资明细
62,301173,毓恬冠佳,0.0,0.02,0.78,2025年2季度股票投资明细
63,920108,宏海科技,0.0,0.03,0.75,2025年2季度股票投资明细
64,001382,新亚电缆,0.0,0.04,0.74,2025年2季度股票投资明细
65,002311,海大集团,0.0,0.01,0.59,2025年2季度股票投资明细
66,603120,肯特催化,0.0,0.01,0.57,2025年2季度股票投资明细
67,603124,江南新材,0.0,0.01,0.41,2025年2季度股票投资明细
68,603257,中国瑞林,0.0,0.01,0.29,2025年2季度股票投资明细
69,002507,涪陵榨菜,0.0,0.02,0.26,2025年2季度股票投资明细
70,603014,威高血净,0.0,0.01,0.25,2025年2季度股票投资明细
71,603382,海阳科技,0.0,0.01,0.24,2025年2季度股票投资明细
72,600583,海油工程,0.0,0.02,0.11,2025年2季度股票投资明细
73,603127,昭衍新药,0.0,0.0,0.04,2025年2季度股票投资明细
74,688029,南微医学,8.92,19.24,1930.64,2025年3季度股票投资明细
75,300677,英科医疗,8.27,48.72,1789.97,2025年3季度股票投资明细
76,600993,马应龙,8.04,65.76,1739.35,2025年3季度股票投资明细
77,300357,我武生物,7.91,58.62,1711.04,2025年3季度股票投资明细
78,600511,国药股份,6.47,48.95,1399.97,2025年3季度股票投资明细
79,688085,三友医疗,5.73,63.04,1240.55,2025年3季度股票投资明细
80,00867,康哲药业,5.72,96.9,1237.66,2025年3季度股票投资明细
81,002262,恩华药业,5.63,44.78,1217.96,2025年3季度股票投资明细
82,002901,大博医疗,4.08,15.76,882.56,2025年3季度股票投资明细
83,300760,迈瑞医疗,3.94,3.47,852.54,2025年3季度股票投资明细
