序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,601899,紫金矿业,9.86,218.38,3957.05,2025年1季度股票投资明细
2,600036,招商银行,8.06,74.71,3234.2,2025年1季度股票投资明细
3,300750,宁德时代,4.87,7.72,1952.19,2025年1季度股票投资明细
4,002371,北方华创,4.54,4.38,1822.08,2025年1季度股票投资明细
5,600019,宝钢股份,4.39,244.85,1762.92,2025年1季度股票投资明细
6,000425,徐工机械,4.24,197.31,1700.81,2025年1季度股票投资明细
7,601919,中远海控,4.08,112.42,1635.77,2025年1季度股票投资明细
8,600900,长江电力,3.82,55.04,1530.66,2025年1季度股票投资明细
9,600938,中国海油,3.51,54.29,1409.91,2025年1季度股票投资明细
10,600782,新钢股份,3.09,305.35,1239.72,2025年1季度股票投资明细
11,601899,紫金矿业,9.9,191.37,3731.72,2025年2季度股票投资明细
12,600036,招商银行,9.11,74.71,3432.92,2025年2季度股票投资明细
13,600900,长江电力,5.43,67.84,2044.7,2025年2季度股票投资明细
14,300750,宁德时代,5.17,7.72,1946.63,2025年2季度股票投资明细
15,601919,中远海控,4.69,117.4,1765.76,2025年2季度股票投资明细
16,002371,北方华创,4.66,3.97,1755.57,2025年2季度股票投资明细
17,600160,巨化股份,4.18,54.88,1573.96,2025年2季度股票投资明细
18,000425,徐工机械,4.07,197.31,1533.1,2025年2季度股票投资明细
19,600926,杭州银行,3.4,76.12,1280.34,2025年2季度股票投资明细
20,600938,中国海油,3.24,46.69,1219.08,2025年2季度股票投资明细
21,600782,新钢股份,2.87,305.35,1080.94,2025年2季度股票投资明细
22,000932,华菱钢铁,2.06,176.73,777.61,2025年2季度股票投资明细
23,600894,广日股份,1.9,68.28,716.26,2025年2季度股票投资明细
24,000333,美的集团,1.44,7.49,540.78,2025年2季度股票投资明细
25,000807,云铝股份,1.32,31.12,497.3,2025年2季度股票投资明细
26,601898,中煤能源,1.32,45.36,496.24,2025年2季度股票投资明细
27,600919,江苏银行,1.23,38.86,463.98,2025年2季度股票投资明细
28,000680,山推股份,1.21,50.77,455.41,2025年2季度股票投资明细
29,600096,云天化,1.15,19.69,432.67,2025年2季度股票投资明细
30,002966,苏州银行,1.15,49.24,432.33,2025年2季度股票投资明细
31,300014,亿纬锂能,1.12,9.24,423.28,2025年2季度股票投资明细
32,600596,新安股份,1.07,49.64,402.08,2025年2季度股票投资明细
33,600030,中信证券,1.05,14.29,394.69,2025年2季度股票投资明细
34,601825,沪农商行,1.0,38.77,376.07,2025年2季度股票投资明细
35,000528,柳工,0.97,37.93,364.51,2025年2季度股票投资明细
36,603091,众鑫股份,0.95,5.65,357.48,2025年2季度股票投资明细
37,600993,马应龙,0.94,12.59,356.05,2025年2季度股票投资明细
38,601939,建设银行,0.81,32.16,303.59,2025年2季度股票投资明细
39,601168,西部矿业,0.74,16.82,279.72,2025年2季度股票投资明细
40,600019,宝钢股份,0.74,42.43,279.61,2025年2季度股票投资明细
41,000521,长虹美菱,0.71,38.34,266.08,2025年2季度股票投资明细
42,001965,招商公路,0.66,20.69,248.28,2025年2季度股票投资明细
43,603198,迎驾贡酒,0.64,6.09,240.13,2025年2季度股票投资明细
44,601838,成都银行,0.56,10.58,212.66,2025年2季度股票投资明细
45,601077,渝农商行,0.56,29.58,211.2,2025年2季度股票投资明细
46,002602,ST华通,0.54,18.47,204.65,2025年2季度股票投资明细
47,601688,华泰证券,0.52,11.06,196.98,2025年2季度股票投资明细
48,601318,中国平安,0.52,3.51,194.73,2025年2季度股票投资明细
49,601665,齐鲁银行,0.5,29.58,186.95,2025年2季度股票投资明细
50,600901,江苏金租,0.48,29.6,179.38,2025年2季度股票投资明细
51,600377,宁沪高速,0.47,11.55,177.18,2025年2季度股票投资明细
52,688072,拓荆科技,0.43,1.05,161.04,2025年2季度股票投资明细
53,301458,钧崴电子,0.01,0.07,2.39,2025年2季度股票投资明细
54,603072,天和磁材,0.0,0.02,1.23,2025年2季度股票投资明细
55,301601,惠通科技,0.0,0.03,1.16,2025年2季度股票投资明细
56,301590,优优绿能,0.0,0.01,1.02,2025年2季度股票投资明细
57,603049,中策橡胶,0.0,0.02,0.79,2025年2季度股票投资明细
58,603014,威高血净,0.0,0.02,0.67,2025年2季度股票投资明细
59,301595,太力科技,0.0,0.02,0.57,2025年2季度股票投资明细
60,001395,亚联机械,0.0,0.01,0.38,2025年2季度股票投资明细
61,601899,紫金矿业,6.36,67.94,2000.15,2025年3季度股票投资明细
62,600036,招商银行,5.84,45.5,1838.66,2025年3季度股票投资明细
63,002371,北方华创,3.94,2.74,1239.24,2025年3季度股票投资明细
64,600900,长江电力,3.93,45.43,1237.97,2025年3季度股票投资明细
65,600183,生益科技,3.78,22.01,1188.98,2025年3季度股票投资明细
66,600760,中航沈飞,3.32,14.56,1045.84,2025年3季度股票投资明细
67,600160,巨化股份,3.23,25.37,1015.05,2025年3季度股票投资明细
68,601728,中国电信,3.0,141.91,945.12,2025年3季度股票投资明细
69,601319,中国人保,2.99,120.8,941.03,2025年3季度股票投资明细
70,600150,中国船舶,2.98,27.14,939.04,2025年3季度股票投资明细
