序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,00700,腾讯控股,8.67,1.79,821.16,2025年1季度股票投资明细
2,600519,贵州茅台,6.26,0.38,593.18,2025年1季度股票投资明细
3,09988,阿里巴巴-W,3.77,3.02,356.82,2025年1季度股票投资明细
4,06655,华新水泥,2.81,29.75,266.31,2025年1季度股票投资明细
5,002233,塔牌集团,2.66,31.12,251.45,2025年1季度股票投资明细
6,002027,分众传媒,2.19,29.57,207.58,2025年1季度股票投资明细
7,601919,中远海控,1.9,12.36,179.84,2025年1季度股票投资明细
8,601328,交通银行,1.84,23.44,174.63,2025年1季度股票投资明细
9,601077,渝农商行,1.72,26.78,162.82,2025年1季度股票投资明细
10,601288,农业银行,1.63,29.76,154.16,2025年1季度股票投资明细
11,01919,中远海控,0.23,1.95,22.03,2025年1季度股票投资明细
12,03328,交通银行,0.08,1.2,7.71,2025年1季度股票投资明细
13,01288,农业银行,0.08,1.71,7.39,2025年1季度股票投资明细
14,00700,腾讯控股,8.83,1.64,752.47,2025年2季度股票投资明细
15,09988,阿里巴巴-W,5.84,4.97,497.74,2025年2季度股票投资明细
16,002233,塔牌集团,2.87,33.08,244.79,2025年2季度股票投资明细
17,600901,江苏金租,2.46,34.6,209.68,2025年2季度股票投资明细
18,06655,华新水泥,2.21,23.41,187.87,2025年2季度股票投资明细
19,002027,分众传媒,1.95,22.78,166.29,2025年2季度股票投资明细
20,601919,中远海控,1.89,10.73,161.38,2025年2季度股票投资明细
21,02469,粉笔,1.8,68.55,153.16,2025年2季度股票投资明细
22,601288,农业银行,1.58,22.87,134.48,2025年2季度股票投资明细
23,601229,上海银行,1.56,12.56,133.26,2025年2季度股票投资明细
24,600989,宝丰能源,1.56,8.25,133.16,2025年2季度股票投资明细
25,601328,交通银行,1.51,16.06,128.48,2025年2季度股票投资明细
26,002048,宁波华翔,1.45,6.7,123.35,2025年2季度股票投资明细
27,601077,渝农商行,1.45,17.25,123.17,2025年2季度股票投资明细
28,000937,冀中能源,1.41,20.9,120.18,2025年2季度股票投资明细
29,601009,南京银行,1.38,10.1,117.36,2025年2季度股票投资明细
30,000933,神火股份,1.16,5.94,98.84,2025年2季度股票投资明细
31,600938,中国海油,1.16,3.78,98.7,2025年2季度股票投资明细
32,603565,中谷物流,1.09,9.73,92.92,2025年2季度股票投资明细
33,00941,中国移动,1.07,1.15,91.35,2025年2季度股票投资明细
34,000429,粤高速A,1.0,6.42,85.58,2025年2季度股票投资明细
35,600755,厦门国贸,0.99,14.0,84.7,2025年2季度股票投资明细
36,600273,嘉化能源,0.98,9.86,83.42,2025年2季度股票投资明细
