序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,06990,科伦博泰生物-B,6.21,2.41,646.75,2025年1季度股票投资明细
2,02273,固生堂,6.0,20.95,624.47,2025年1季度股票投资明细
3,02192,医脉通,5.95,51.2,618.96,2025年1季度股票投资明细
4,688271,联影医疗,5.83,4.97,606.68,2025年1季度股票投资明细
5,02228,晶泰控股,4.79,91.8,498.98,2025年1季度股票投资明细
6,300347,泰格医药,4.75,9.73,494.38,2025年1季度股票投资明细
7,603259,药明康德,4.46,6.9,464.51,2025年1季度股票投资明细
8,688656,浩欧博,4.15,4.97,432.09,2025年1季度股票投资明细
9,688114,华大智造,4.07,5.42,423.83,2025年1季度股票投资明细
10,688621,阳光诺和,4.03,9.45,419.31,2025年1季度股票投资明细
11,02192,医脉通,8.14,59.8,800.57,2025年2季度股票投资明细
12,603108,润达医疗,7.92,44.08,778.45,2025年2季度股票投资明细
13,300676,华大基因,7.63,15.06,749.54,2025年2季度股票投资明细
14,002044,美年健康,6.83,130.67,671.64,2025年2季度股票投资明细
15,02228,晶泰控股,5.51,102.3,542.03,2025年2季度股票投资明细
16,02506,讯飞医疗科技,5.44,5.61,534.63,2025年2季度股票投资明细
17,02273,固生堂,5.22,16.37,512.8,2025年2季度股票投资明细
18,300253,卫宁健康,4.61,42.76,453.26,2025年2季度股票投资明细
19,688246,嘉和美康,4.46,14.92,438.44,2025年2季度股票投资明细
20,300244,迪安诊断,4.25,28.02,417.5,2025年2季度股票投资明细
21,02158,医渡科技,4.22,78.22,414.44,2025年2季度股票投资明细
22,688114,华大智造,3.6,5.46,354.15,2025年2季度股票投资明细
23,301230,泓博医药,3.05,8.7,299.45,2025年2季度股票投资明细
24,600718,东软集团,2.98,30.0,292.5,2025年2季度股票投资明细
25,688393,安必平,2.12,7.24,208.2,2025年2季度股票投资明细
26,002065,东华软件,1.96,20.09,192.86,2025年2季度股票投资明细
27,688767,博拓生物,1.96,5.39,192.82,2025年2季度股票投资明细
28,603882,金域医学,1.96,6.73,192.21,2025年2季度股票投资明细
29,01093,石药集团,1.84,25.8,181.17,2025年2季度股票投资明细
30,300451,创业慧康,1.46,25.4,143.51,2025年2季度股票投资明细
31,00512,远大医药,1.42,17.6,139.96,2025年2季度股票投资明细
32,002130,沃尔核材,1.04,4.29,102.19,2025年2季度股票投资明细
33,301602,超研股份,0.12,0.47,11.76,2025年2季度股票投资明细
34,001356,富岭股份,0.05,0.34,4.89,2025年2季度股票投资明细
35,301458,钧崴电子,0.02,0.06,1.91,2025年2季度股票投资明细
36,603108,润达医疗,8.41,34.92,558.72,2025年3季度股票投资明细
37,02192,医脉通,8.03,44.75,533.58,2025年3季度股票投资明细
38,300676,华大基因,7.77,10.5,516.18,2025年3季度股票投资明细
39,002044,美年健康,7.22,96.44,479.31,2025年3季度股票投资明细
40,02228,晶泰控股,7.04,36.0,467.37,2025年3季度股票投资明细
41,02506,讯飞医疗科技,5.52,3.81,366.63,2025年3季度股票投资明细
42,300244,迪安诊断,5.47,22.2,363.64,2025年3季度股票投资明细
43,02273,固生堂,4.53,10.64,300.55,2025年3季度股票投资明细
44,02158,医渡科技,4.08,44.96,270.91,2025年3季度股票投资明细
45,300253,卫宁健康,3.63,26.24,241.41,2025年3季度股票投资明细
