序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,02269,药明生物,16.57,116.2,4347.5,2025年3季度股票投资明细
2,06618,京东健康,12.03,51.97,3155.26,2025年3季度股票投资明细
3,02359,药明康德,7.73,18.72,2028.7,2025年3季度股票投资明细
4,00241,阿里健康,6.06,261.4,1589.43,2025年3季度股票投资明细
5,01548,金斯瑞生物科技,3.6,61.8,943.38,2025年3季度股票投资明细
6,01099,国药控股,3.48,54.48,912.22,2025年3季度股票投资明细
7,02228,晶泰控股,3.46,69.9,907.48,2025年3季度股票投资明细
8,01833,平安好医生,3.35,52.65,880.13,2025年3季度股票投资明细
9,00853,微创医疗,2.86,59.54,749.61,2025年3季度股票投资明细
10,02268,药明合联,2.64,9.7,693.42,2025年3季度股票投资明细
11,02269,药明生物,4.57,78.7,2308.07,2025年3季度股票投资明细
12,06618,京东健康,3.19,35.2,1612.38,2025年3季度股票投资明细
13,02359,药明康德,2.03,10.65,1025.28,2025年3季度股票投资明细
14,00241,阿里健康,1.56,177.0,786.7,2025年3季度股票投资明细
15,01548,金斯瑞生物科技,1.3,41.8,654.06,2025年3季度股票投资明细
16,01099,国药控股,1.26,36.92,634.19,2025年3季度股票投资明细
17,00853,微创医疗,1.03,40.32,522.2,2025年3季度股票投资明细
18,01066,威高股份,0.93,74.48,468.74,2025年3季度股票投资明细
19,09926,康方生物,0.89,3.2,450.59,2025年3季度股票投资明细
20,01833,平安好医生,0.79,35.66,398.84,2025年3季度股票投资明细
