序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,601838,成都银行,2.81,18.12,311.48,2025年1季度股票投资明细
2,600177,雅戈尔,2.55,35.09,283.18,2025年1季度股票投资明细
3,601166,兴业银行,2.53,13.02,281.23,2025年1季度股票投资明细
4,002540,亚太科技,2.52,44.61,280.17,2025年1季度股票投资明细
5,601825,沪农商行,2.52,33.52,279.56,2025年1季度股票投资明细
6,600282,南钢股份,2.49,59.83,275.82,2025年1季度股票投资明细
7,601006,大秦铁路,2.47,41.95,274.35,2025年1季度股票投资明细
8,600039,四川路桥,2.46,34.4,273.1,2025年1季度股票投资明细
9,601229,上海银行,2.44,27.46,270.48,2025年1季度股票投资明细
10,600153,建发股份,2.39,25.58,265.26,2025年1季度股票投资明细
11,601838,成都银行,3.09,42.96,863.5,2025年2季度股票投资明细
12,601166,兴业银行,2.94,35.25,822.74,2025年2季度股票投资明细
13,600039,四川路桥,2.89,81.55,807.31,2025年2季度股票投资明细
14,601006,大秦铁路,2.82,119.43,788.24,2025年2季度股票投资明细
15,601998,中信银行,2.79,91.96,781.66,2025年2季度股票投资明细
16,601825,沪农商行,2.76,79.45,770.67,2025年2季度股票投资明细
17,600919,江苏银行,2.6,60.92,727.38,2025年2季度股票投资明细
18,601939,建设银行,2.6,77.0,726.88,2025年2季度股票投资明细
19,601077,渝农商行,2.48,97.05,692.94,2025年2季度股票投资明细
20,601229,上海银行,2.47,65.08,690.5,2025年2季度股票投资明细
21,601328,交通银行,2.35,81.99,655.92,2025年2季度股票投资明细
22,601169,北京银行,2.29,93.8,640.65,2025年2季度股票投资明细
23,601398,工商银行,2.23,82.36,625.11,2025年2季度股票投资明细
24,600153,建发股份,2.21,59.68,618.88,2025年2季度股票投资明细
25,002540,亚太科技,2.21,105.83,617.0,2025年2季度股票投资明细
26,601288,农业银行,2.18,103.7,609.76,2025年2季度股票投资明细
27,600177,雅戈尔,2.17,83.15,607.0,2025年2季度股票投资明细
28,601009,南京银行,2.15,51.79,601.8,2025年2季度股票投资明细
29,600282,南钢股份,2.13,141.95,596.19,2025年2季度股票投资明细
30,601225,陕西煤业,2.1,30.5,586.82,2025年2季度股票投资明细
31,002027,分众传媒,2.1,80.3,586.19,2025年2季度股票投资明细
32,600036,招商银行,2.07,12.59,578.51,2025年2季度股票投资明细
33,600016,民生银行,2.03,119.83,569.19,2025年2季度股票投资明细
34,601187,厦门银行,2.03,83.55,567.3,2025年2季度股票投资明细
35,002966,苏州银行,2.01,64.09,562.7,2025年2季度股票投资明细
36,600015,华夏银行,2.01,70.98,561.45,2025年2季度股票投资明细
37,002032,苏泊尔,1.99,10.63,556.91,2025年2季度股票投资明细
38,600737,中粮糖业,1.92,56.93,537.99,2025年2季度股票投资明细
39,601963,重庆银行,1.88,48.44,526.06,2025年2季度股票投资明细
40,600350,山东高速,1.87,48.99,522.23,2025年2季度股票投资明细
41,601216,君正集团,1.81,91.75,506.46,2025年2季度股票投资明细
42,601857,中国石油,1.79,58.53,500.43,2025年2季度股票投资明细
43,002867,周大生,1.76,37.33,492.01,2025年2季度股票投资明细
44,002543,万和电气,1.71,43.05,478.29,2025年2季度股票投资明细
45,002469,三维化学,1.66,55.79,463.61,2025年2季度股票投资明细
46,600985,淮北矿业,1.65,40.71,461.65,2025年2季度股票投资明细
47,002807,江阴银行,1.64,96.6,458.85,2025年2季度股票投资明细
48,601318,中国平安,1.63,8.24,457.16,2025年2季度股票投资明细
49,601658,邮储银行,1.62,83.03,454.19,2025年2季度股票投资明细
50,600377,宁沪高速,1.49,27.08,415.41,2025年2季度股票投资明细
51,600941,中国移动,1.48,3.69,415.31,2025年2季度股票投资明细
52,600502,安徽建工,1.47,87.39,410.73,2025年2季度股票投资明细
53,601577,长沙银行,1.4,39.39,391.54,2025年2季度股票投资明细
54,001965,招商公路,1.4,32.6,391.2,2025年2季度股票投资明细
55,600007,中国国贸,1.36,18.48,380.32,2025年2季度股票投资明细
56,605377,华旺科技,1.35,42.84,377.42,2025年2季度股票投资明细
57,601668,中国建筑,1.35,65.41,377.42,2025年2季度股票投资明细
58,600820,隧道股份,1.33,61.07,372.53,2025年2季度股票投资明细
59,601988,中国银行,1.32,65.87,370.19,2025年2季度股票投资明细
60,600373,中文传媒,1.32,35.87,368.38,2025年2季度股票投资明细
61,603400,华之杰,0.0,0.01,0.25,2025年2季度股票投资明细
62,603382,海阳科技,0.0,0.01,0.24,2025年2季度股票投资明细
63,603014,威高血净,0.0,0.01,0.2,2025年2季度股票投资明细
64,603202,天有为,0.0,0.0,0.18,2025年2季度股票投资明细
65,603120,肯特催化,0.0,0.0,0.12,2025年2季度股票投资明细
66,600737,中粮糖业,3.38,79.68,1270.9,2025年3季度股票投资明细
67,600282,南钢股份,2.78,198.61,1042.7,2025年3季度股票投资明细
68,601838,成都银行,2.76,60.13,1037.24,2025年3季度股票投资明细
69,601009,南京银行,2.66,91.45,999.55,2025年3季度股票投资明细
70,601006,大秦铁路,2.62,167.11,984.28,2025年3季度股票投资明细
71,601166,兴业银行,2.61,49.3,978.61,2025年3季度股票投资明细
72,601288,农业银行,2.58,145.07,967.62,2025年3季度股票投资明细
73,601939,建设银行,2.52,109.92,946.41,2025年3季度股票投资明细
74,002540,亚太科技,2.52,148.08,946.25,2025年3季度股票投资明细
75,601998,中信银行,2.47,128.67,926.42,2025年3季度股票投资明细
