序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,600036,招商银行,0.29,0.83,35.93,2025年1季度股票投资明细
2,601318,中国平安,0.26,0.63,32.53,2025年1季度股票投资明细
3,601166,兴业银行,0.17,0.97,20.95,2025年1季度股票投资明细
4,601398,工商银行,0.13,2.3,15.85,2025年1季度股票投资明细
5,601328,交通银行,0.09,1.54,11.47,2025年1季度股票投资明细
6,601288,农业银行,0.09,2.1,10.88,2025年1季度股票投资明细
7,600919,江苏银行,0.07,0.98,9.31,2025年1季度股票投资明细
8,601728,中国电信,0.06,1.04,8.16,2025年1季度股票投资明细
9,601088,中国神华,0.06,0.21,8.05,2025年1季度股票投资明细
10,600000,浦发银行,0.06,0.77,8.03,2025年1季度股票投资明细
11,600036,招商银行,0.28,0.77,35.38,2025年2季度股票投资明细
12,601318,中国平安,0.28,0.63,34.95,2025年2季度股票投资明细
13,601166,兴业银行,0.18,0.97,22.64,2025年2季度股票投资明细
14,601398,工商银行,0.13,2.17,16.47,2025年2季度股票投资明细
15,601328,交通银行,0.09,1.47,11.76,2025年2季度股票投资明细
16,601288,农业银行,0.09,1.96,11.52,2025年2季度股票投资明细
17,600919,江苏银行,0.09,0.91,10.87,2025年2季度股票投资明细
18,600000,浦发银行,0.08,0.7,9.72,2025年2季度股票投资明细
19,601088,中国神华,0.07,0.21,8.51,2025年2季度股票投资明细
20,601601,中国太保,0.06,0.21,7.88,2025年2季度股票投资明细
21,600016,民生银行,0.06,1.54,7.32,2025年2季度股票投资明细
22,601668,中国建筑,0.06,1.26,7.27,2025年2季度股票投资明细
23,601229,上海银行,0.05,0.63,6.68,2025年2季度股票投资明细
24,601211,国泰海通,0.05,0.34,6.51,2025年2季度股票投资明细
25,601919,中远海控,0.05,0.42,6.32,2025年2季度股票投资明细
26,601688,华泰证券,0.05,0.35,6.23,2025年2季度股票投资明细
27,601169,北京银行,0.05,0.91,6.22,2025年2季度股票投资明细
28,601857,中国石油,0.05,0.7,5.99,2025年2季度股票投资明细
29,600050,中国联通,0.04,0.98,5.23,2025年2季度股票投资明细
30,600028,中国石化,0.04,0.91,5.13,2025年2季度股票投资明细
31,601818,光大银行,0.04,1.12,4.65,2025年2季度股票投资明细
32,600104,上汽集团,0.04,0.28,4.49,2025年2季度股票投资明细
33,601988,中国银行,0.03,0.77,4.33,2025年2季度股票投资明细
34,601006,大秦铁路,0.03,0.63,4.16,2025年2季度股票投资明细
35,601336,新华保险,0.03,0.07,4.1,2025年2季度股票投资明细
36,601009,南京银行,0.03,0.35,4.07,2025年2季度股票投资明细
37,601225,陕西煤业,0.03,0.21,4.04,2025年2季度股票投资明细
38,601939,建设银行,0.03,0.42,3.96,2025年2季度股票投资明细
39,601658,邮储银行,0.03,0.7,3.83,2025年2季度股票投资明细
40,600926,杭州银行,0.03,0.22,3.7,2025年2季度股票投资明细
41,600999,招商证券,0.03,0.21,3.69,2025年2季度股票投资明细
42,600019,宝钢股份,0.03,0.56,3.69,2025年2季度股票投资明细
43,600938,中国海油,0.03,0.14,3.66,2025年2季度股票投资明细
44,601390,中国中铁,0.03,0.63,3.53,2025年2季度股票投资明细
45,600048,保利发展,0.03,0.42,3.4,2025年2季度股票投资明细
46,600015,华夏银行,0.03,0.42,3.32,2025年2季度股票投资明细
47,601916,浙商银行,0.02,0.91,3.08,2025年2季度股票投资明细
48,600585,海螺水泥,0.02,0.14,3.01,2025年2季度股票投资明细
49,601669,中国电建,0.02,0.56,2.73,2025年2季度股票投资明细
50,600795,国电电力,0.02,0.56,2.71,2025年2季度股票投资明细
51,601998,中信银行,0.02,0.28,2.38,2025年2季度股票投资明细
52,601186,中国铁建,0.02,0.28,2.24,2025年2季度股票投资明细
53,600011,华能国际,0.02,0.28,2.0,2025年2季度股票投资明细
54,601800,中国交建,0.01,0.21,1.87,2025年2季度股票投资明细
55,601319,中国人保,0.01,0.21,1.83,2025年2季度股票投资明细
56,601117,中国化学,0.01,0.21,1.61,2025年2季度股票投资明细
57,601898,中煤能源,0.01,0.14,1.53,2025年2季度股票投资明细
58,600803,新奥股份,0.01,0.07,1.32,2025年2季度股票投资明细
59,601872,招商轮船,0.01,0.21,1.31,2025年2季度股票投资明细
60,601618,中国中冶,0.01,0.42,1.25,2025年2季度股票投资明细
61,600027,华电国际,0.01,0.21,1.15,2025年2季度股票投资明细
62,600188,兖矿能源,0.01,0.08,0.97,2025年2季度股票投资明细
63,601699,潞安环能,0.01,0.07,0.74,2025年2季度股票投资明细
