序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,601318,中国平安,9.39,13.03,672.74,2025年1季度股票投资明细
2,600036,招商银行,9.06,14.99,648.92,2025年1季度股票投资明细
3,601166,兴业银行,5.31,17.61,380.38,2025年1季度股票投资明细
4,300059,东方财富,4.82,15.3,345.51,2025年1季度股票投资明细
5,600030,中信证券,4.37,11.82,313.45,2025年1季度股票投资明细
6,601398,工商银行,4.08,42.45,292.48,2025年1季度股票投资明细
7,601211,国泰海通,3.14,13.08,224.92,2025年1季度股票投资明细
8,601328,交通银行,2.97,28.52,212.47,2025年1季度股票投资明细
9,601288,农业银行,2.8,38.67,200.31,2025年1季度股票投资明细
10,600919,江苏银行,2.36,17.79,168.96,2025年1季度股票投资明细
11,400174,中天3,0.04,7.62,3.05,2025年1季度股票投资明细
12,601318,中国平安,9.1,12.17,675.19,2025年2季度股票投资明细
13,600036,招商银行,8.67,13.99,642.84,2025年2季度股票投资明细
14,601166,兴业银行,5.91,18.78,438.33,2025年2季度股票投资明细
15,300059,东方财富,4.46,14.29,330.57,2025年2季度股票投资明细
16,600030,中信证券,4.11,11.03,304.63,2025年2季度股票投资明细
17,601398,工商银行,4.05,39.61,300.64,2025年2季度股票投资明细
18,601211,国泰海通,3.3,12.77,244.62,2025年2季度股票投资明细
19,601328,交通银行,3.25,30.14,241.12,2025年2季度股票投资明细
20,601288,农业银行,2.86,36.08,212.15,2025年2季度股票投资明细
21,600919,江苏银行,2.67,16.6,198.14,2025年2季度股票投资明细
22,600000,浦发银行,2.48,13.28,184.26,2025年2季度股票投资明细
23,601601,中国太保,1.96,3.87,145.22,2025年2季度股票投资明细
24,600016,民生银行,1.8,28.06,133.27,2025年2季度股票投资明细
25,000001,平安银行,1.78,10.97,132.38,2025年2季度股票投资明细
26,601229,上海银行,1.61,11.24,119.29,2025年2季度股票投资明细
27,601169,北京银行,1.54,16.72,114.22,2025年2季度股票投资明细
28,601688,华泰证券,1.39,5.79,103.12,2025年2季度股票投资明细
29,002142,宁波银行,1.38,3.74,102.28,2025年2季度股票投资明细
30,601988,中国银行,1.22,16.17,90.88,2025年2季度股票投资明细
31,600926,杭州银行,1.18,5.2,87.48,2025年2季度股票投资明细
32,601818,光大银行,1.17,20.98,87.07,2025年2季度股票投资明细
33,601628,中国人寿,1.05,1.89,77.85,2025年2季度股票投资明细
34,601009,南京银行,1.04,6.64,77.18,2025年2季度股票投资明细
35,600999,招商证券,1.0,4.2,73.84,2025年2季度股票投资明细
36,601939,建设银行,0.97,7.59,71.65,2025年2季度股票投资明细
37,601658,邮储银行,0.93,12.55,68.65,2025年2季度股票投资明细
38,600048,保利发展,0.89,8.12,65.77,2025年2季度股票投资明细
39,601825,沪农商行,0.86,6.54,63.44,2025年2季度股票投资明细
40,601838,成都银行,0.78,2.88,57.89,2025年2季度股票投资明细
41,601916,浙商银行,0.78,17.04,57.77,2025年2季度股票投资明细
42,600958,东方证券,0.77,5.91,57.23,2025年2季度股票投资明细
43,600015,华夏银行,0.77,7.2,56.96,2025年2季度股票投资明细
44,000776,广发证券,0.76,3.34,56.15,2025年2季度股票投资明细
45,601336,新华保险,0.74,0.94,55.15,2025年2季度股票投资明细
46,000166,申万宏源,0.69,10.19,51.17,2025年2季度股票投资明细
47,601998,中信银行,0.69,5.99,50.92,2025年2季度股票投资明细
48,601077,渝农商行,0.67,7.0,49.98,2025年2季度股票投资明细
49,000002,万科A,0.67,7.7,49.43,2025年2季度股票投资明细
50,601377,兴业证券,0.65,7.81,48.35,2025年2季度股票投资明细
51,601995,中金公司,0.63,1.33,47.03,2025年2季度股票投资明细
52,002966,苏州银行,0.6,5.06,44.44,2025年2季度股票投资明细
53,601881,中国银河,0.57,2.46,42.19,2025年2季度股票投资明细
54,601788,光大证券,0.54,2.21,39.74,2025年2季度股票投资明细
55,601555,东吴证券,0.53,4.5,39.34,2025年2季度股票投资明细
56,601162,天风证券,0.52,7.83,38.62,2025年2季度股票投资明细
57,002736,国信证券,0.51,3.26,37.56,2025年2季度股票投资明细
58,601901,方正证券,0.5,4.66,36.86,2025年2季度股票投资明细
59,001979,招商蛇口,0.48,4.1,35.94,2025年2季度股票投资明细
60,601066,中信建投,0.48,1.47,35.35,2025年2季度股票投资明细
61,601878,浙商证券,0.46,3.11,33.93,2025年2季度股票投资明细
62,002797,第一创业,0.45,4.76,33.67,2025年2季度股票投资明细
63,601319,中国人保,0.42,3.61,31.44,2025年2季度股票投资明细
64,601099,太平洋,0.41,7.71,30.3,2025年2季度股票投资明细
65,601108,财通证券,0.39,3.68,29.11,2025年2季度股票投资明细
66,601128,常熟银行,0.37,3.75,27.63,2025年2季度股票投资明细
67,601577,长沙银行,0.37,2.73,27.14,2025年2季度股票投资明细
68,000783,长江证券,0.35,3.75,25.99,2025年2季度股票投资明细
69,600109,国金证券,0.35,2.94,25.78,2025年2季度股票投资明细
70,601198,东兴证券,0.33,2.2,24.53,2025年2季度股票投资明细
71,002673,西部证券,0.32,3.03,23.9,2025年2季度股票投资明细
72,000728,国元证券,0.31,2.96,23.35,2025年2季度股票投资明细
73,600515,海南机场,0.31,6.46,22.87,2025年2季度股票投资明细
74,600895,张江高科,0.3,0.88,22.62,2025年2季度股票投资明细
75,600061,国投资本,0.29,2.89,21.74,2025年2季度股票投资明细
76,000617,中油资本,0.28,2.86,20.88,2025年2季度股票投资明细
77,601665,齐鲁银行,0.28,3.3,20.86,2025年2季度股票投资明细
78,000750,国海证券,0.28,5.05,20.81,2025年2季度股票投资明细
79,601997,贵阳银行,0.28,3.31,20.64,2025年2季度股票投资明细
80,600918,中泰证券,0.27,3.15,20.25,2025年2季度股票投资明细
81,601696,中银证券,0.27,1.89,20.2,2025年2季度股票投资明细
82,601990,南京证券,0.27,2.5,20.2,2025年2季度股票投资明细
83,600369,西南证券,0.26,4.51,19.62,2025年2季度股票投资明细
84,601059,信达证券,0.25,1.1,18.81,2025年2季度股票投资明细
85,600909,华安证券,0.25,3.17,18.49,2025年2季度股票投资明细
86,002958,青农商行,0.24,5.03,18.16,2025年2季度股票投资明细
87,600155,华创云信,0.24,2.52,17.54,2025年2季度股票投资明细
88,600901,江苏金租,0.21,2.63,15.91,2025年2季度股票投资明细
89,002926,华西证券,0.21,1.78,15.91,2025年2季度股票投资明细
90,002939,长城证券,0.21,1.83,15.34,2025年2季度股票投资明细
91,600390,五矿资本,0.2,2.54,14.83,2025年2季度股票投资明细
92,002500,山西证券,0.19,2.44,14.27,2025年2季度股票投资明细
93,600208,衢州发展,0.19,4.81,14.24,2025年2季度股票投资明细
94,601155,新城控股,0.19,1.02,14.02,2025年2季度股票投资明细
95,002244,滨江集团,0.19,1.41,13.75,2025年2季度股票投资明细
96,601236,红塔证券,0.18,1.6,13.58,2025年2季度股票投资明细
97,600816,建元信托,0.18,4.45,13.13,2025年2季度股票投资明细
98,600095,湘财股份,0.18,1.3,13.04,2025年2季度股票投资明细
99,002423,中粮资本,0.17,1.05,12.84,2025年2季度股票投资明细
100,000958,电投产融,0.17,1.83,12.52,2025年2季度股票投资明细
101,000563,陕国投A,0.17,3.47,12.4,2025年2季度股票投资明细
102,601136,首创证券,0.17,0.62,12.33,2025年2季度股票投资明细
103,601456,国联民生,0.17,1.19,12.32,2025年2季度股票投资明细
104,600325,华发股份,0.16,2.49,12.14,2025年2季度股票投资明细
105,600663,陆家嘴,0.16,1.34,11.87,2025年2季度股票投资明细
106,000987,越秀资本,0.16,1.71,11.7,2025年2季度股票投资明细
107,600906,财达证券,0.14,1.47,10.03,2025年2季度股票投资明细
108,002670,国盛金控,0.13,0.66,9.93,2025年2季度股票投资明细
109,600848,上海临港,0.13,1.09,9.87,2025年2季度股票投资明细
110,600606,绿地控股,0.1,4.77,7.78,2025年2季度股票投资明细
111,600928,西安银行,0.08,1.51,5.92,2025年2季度股票投资明细
112,600927,永安期货,0.07,0.33,4.89,2025年2季度股票投资明细
113,600007,中国国贸,0.06,0.23,4.73,2025年2季度股票投资明细
114,002945,华林证券,0.06,0.31,4.45,2025年2季度股票投资明细
115,400174,中天3,0.04,7.62,3.05,2025年2季度股票投资明细
116,603400,华之杰,0.0,0.0,0.14,2025年2季度股票投资明细
117,601318,中国平安,9.14,9.01,496.54,2025年3季度股票投资明细
118,600036,招商银行,7.7,10.35,418.24,2025年3季度股票投资明细
119,300059,东方财富,5.28,10.57,286.71,2025年3季度股票投资明细
120,601166,兴业银行,5.08,13.9,275.92,2025年3季度股票投资明细
121,600030,中信证券,4.49,8.16,243.97,2025年3季度股票投资明细
122,601398,工商银行,3.94,29.32,214.04,2025年3季度股票投资明细
123,601211,国泰海通,3.28,9.46,178.45,2025年3季度股票投资明细
124,601288,农业银行,3.28,26.71,178.16,2025年3季度股票投资明细
125,601328,交通银行,2.76,22.32,149.99,2025年3季度股票投资明细
126,600919,江苏银行,2.27,12.29,123.22,2025年3季度股票投资明细
127,400174,中天3,0.06,7.62,3.05,2025年3季度股票投资明细
128,603400,华之杰,0.0,0.0,0.19,2025年3季度股票投资明细
129,603262,技源集团,0.0,0.01,0.16,2025年3季度股票投资明细
130,603406,天富龙,0.0,0.0,0.12,2025年3季度股票投资明细
131,603370,华新精科,0.0,0.0,0.11,2025年3季度股票投资明细
