序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,600276,恒瑞医药,14.63,54.72,2839.97,2025年2季度股票投资明细
2,600436,片仔癀,5.71,5.54,1108.06,2025年2季度股票投资明细
3,000538,云南白药,4.72,16.43,916.63,2025年2季度股票投资明细
4,002422,科伦药业,3.8,20.56,738.52,2025年2季度股票投资明细
5,000963,华东医药,3.36,16.14,651.41,2025年2季度股票投资明细
6,002001,新和成,3.09,28.24,600.66,2025年2季度股票投资明细
7,000661,长春高新,3.07,6.01,596.07,2025年2季度股票投资明细
8,600196,复星医药,3.02,23.38,586.6,2025年2季度股票投资明细
9,688235,百济神州,2.5,2.08,485.88,2025年2季度股票投资明细
10,002294,信立泰,2.5,10.26,485.61,2025年2季度股票投资明细
11,600276,恒瑞医药,0.25,1.01,56.38,2025年2季度股票投资明细
12,000538,云南白药,0.24,0.98,55.87,2025年2季度股票投资明细
13,600436,片仔癀,0.24,0.27,54.31,2025年2季度股票投资明细
14,002422,科伦药业,0.22,1.31,51.38,2025年2季度股票投资明细
15,000963,华东医药,0.2,1.03,46.42,2025年2季度股票投资明细
16,000661,长春高新,0.19,0.38,42.69,2025年2季度股票投资明细
17,002001,新和成,0.17,1.8,39.37,2025年2季度股票投资明细
18,600196,复星医药,0.17,1.49,38.62,2025年2季度股票投资明细
19,688235,百济神州,0.16,0.14,36.18,2025年2季度股票投资明细
20,002294,信立泰,0.15,0.65,35.22,2025年2季度股票投资明细
21,688266,泽璟制药,0.12,0.22,26.48,2025年2季度股票投资明细
22,688166,博瑞医药,0.09,0.35,20.18,2025年2季度股票投资明细
23,688336,三生国健,0.04,0.16,9.85,2025年2季度股票投资明细
24,600276,恒瑞医药,17.71,26.19,1873.89,2025年3季度股票投资明细
25,600436,片仔癀,4.93,2.65,521.49,2025年3季度股票投资明细
26,000538,云南白药,4.22,7.87,446.62,2025年3季度股票投资明细
27,000661,长春高新,3.54,2.88,374.4,2025年3季度股票投资明细
28,002422,科伦药业,3.34,9.63,353.71,2025年3季度股票投资明细
29,600196,复星医药,3.16,11.19,333.91,2025年3季度股票投资明细
30,002001,新和成,3.04,13.49,321.47,2025年3季度股票投资明细
31,000963,华东医药,3.04,7.73,321.18,2025年3季度股票投资明细
32,688235,百济神州,2.98,1.03,315.03,2025年3季度股票投资明细
33,002294,信立泰,2.81,4.92,296.92,2025年3季度股票投资明细
