序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,600036,招商银行,0.27,2.39,109.82,2025年2季度股票投资明细
2,601166,兴业银行,0.21,3.6,84.02,2025年2季度股票投资明细
3,601398,工商银行,0.14,7.36,55.86,2025年2季度股票投资明细
4,601328,交通银行,0.1,4.96,39.68,2025年2季度股票投资明细
5,601288,农业银行,0.1,6.72,39.51,2025年2季度股票投资明细
6,600919,江苏银行,0.09,3.11,37.13,2025年2季度股票投资明细
7,600000,浦发银行,0.09,2.48,34.42,2025年2季度股票投资明细
8,600016,民生银行,0.06,5.2,24.7,2025年2季度股票投资明细
9,601988,中国银行,0.06,4.18,23.49,2025年2季度股票投资明细
10,601229,上海银行,0.06,2.12,22.49,2025年2季度股票投资明细
11,601169,北京银行,0.05,3.12,21.31,2025年2季度股票投资明细
12,601818,光大银行,0.04,3.92,16.27,2025年2季度股票投资明细
13,600926,杭州银行,0.04,0.96,16.15,2025年2季度股票投资明细
14,601916,浙商银行,0.04,4.68,15.87,2025年2季度股票投资明细
15,601939,建设银行,0.03,1.44,13.59,2025年2季度股票投资明细
16,601009,南京银行,0.03,1.16,13.48,2025年2季度股票投资明细
17,601658,邮储银行,0.03,2.32,12.69,2025年2季度股票投资明细
18,601825,沪农商行,0.03,1.2,11.64,2025年2季度股票投资明细
19,601838,成都银行,0.03,0.56,11.26,2025年2季度股票投资明细
20,600015,华夏银行,0.03,1.36,10.76,2025年2季度股票投资明细
21,601998,中信银行,0.02,1.12,9.52,2025年2季度股票投资明细
22,601077,渝农商行,0.02,1.28,9.14,2025年2季度股票投资明细
23,601577,长沙银行,0.01,0.55,5.47,2025年2季度股票投资明细
24,601128,常熟银行,0.01,0.72,5.31,2025年2季度股票投资明细
25,601665,齐鲁银行,0.01,0.64,4.04,2025年2季度股票投资明细
26,601997,贵阳银行,0.01,0.64,3.99,2025年2季度股票投资明细
27,600908,无锡银行,0.01,0.39,2.46,2025年2季度股票投资明细
28,601528,瑞丰银行,0.01,0.4,2.32,2025年2季度股票投资明细
29,603323,苏农银行,0.01,0.4,2.24,2025年2季度股票投资明细
30,601860,紫金银行,0.0,0.64,1.92,2025年2季度股票投资明细
31,601187,厦门银行,0.0,0.28,1.9,2025年2季度股票投资明细
32,601963,重庆银行,0.0,0.16,1.74,2025年2季度股票投资明细
33,600928,西安银行,0.0,0.28,1.1,2025年2季度股票投资明细
34,600036,招商银行,0.23,2.68,108.3,2025年3季度股票投资明细
35,601166,兴业银行,0.17,4.03,80.0,2025年3季度股票投资明细
36,601398,工商银行,0.13,8.28,60.44,2025年3季度股票投资明细
37,601288,农业银行,0.11,7.56,50.43,2025年3季度股票投资明细
38,601328,交通银行,0.08,5.66,38.04,2025年3季度股票投资明细
39,600919,江苏银行,0.08,3.49,35.0,2025年3季度股票投资明细
40,600000,浦发银行,0.07,2.79,33.2,2025年3季度股票投资明细
41,601988,中国银行,0.05,4.61,23.88,2025年3季度股票投资明细
42,600016,民生银行,0.05,5.85,23.28,2025年3季度股票投资明细
43,601229,上海银行,0.05,2.38,21.32,2025年3季度股票投资明细
